"service_id","date","exception_type"
"20210904_f5i","20210907","1"
"20210904_f5i_165","20210907","1"
"20210904_f5i_171-176_cimiteri_no_lun","20210907","1"
"20210904_f5i_ns_230-431-566","20210907","1"
"20210904_f5i_rinforzi_subaffido","20210907","1"
"20210904_Ma_i_566","20210907","1"
"20210904_Ma_i_77-701-707-709","20210907","1"
"20210904_Ma_i_ns_707","20210907","1"
"20210904_f5i","20210908","1"
"20210904_f5i_165","20210908","1"
"20210904_f5i_171-176_cimiteri_no_lun","20210908","1"
"20210904_f5i_77-701-707-709_no_martedi","20210908","1"
"20210904_f5i_ns_230-431-566","20210908","1"
"20210904_f5i_ns_707_no_martedi","20210908","1"
"20210904_f5i_rinforzi_subaffido","20210908","1"
"20210904_f5i","20210909","1"
"20210904_f5i_165","20210909","1"
"20210904_f5i_171-176_cimiteri_no_lun","20210909","1"
"20210904_f5i_77-701-707-709_no_martedi","20210909","1"
"20210904_f5i_ns_230-431-566","20210909","1"
"20210904_f5i_ns_707_no_martedi","20210909","1"
"20210904_f5i_rinforzi_subaffido","20210909","1"
"20210904_f5i","20210910","1"
"20210904_f5i_165","20210910","1"
"20210904_f5i_171-176_cimiteri_no_lun","20210910","1"
"20210904_f5i_77-701-707-709_no_martedi","20210910","1"
"20210904_f5i_ns_230-431-566","20210910","1"
"20210904_f5i_ns_707_no_martedi","20210910","1"
"20210904_f5i_rinforzi_subaffido","20210910","1"
"20210904_sa_i","20210911","1"
"20210904_sa_i_130","20210911","1"
"20210904_sa_i_165","20210911","1"
"20210904_sa_i_171-175-176","20210911","1"
"20210904_sa_i_702-708-713","20210911","1"
"20210904_sa_i_707","20210911","1"
"20210904_sa_i_ns_566","20210911","1"
"20210904_sa_i_ns_707","20210911","1"
"20210904_sa_i_rinforzi_subaffido","20210911","1"
"20210904_sa_i_senza festivo","20210911","1"
"20210904_fes_i_171-172-174-176","20210912","1"
"20210904_fes_i_2g","20210912","1"
"20210904_fes_i_2g_702-713","20210912","1"
"20210904_fes_i_2g_subaff","20210912","1"
"20210904_fes_i_rinforzi_subaffido","20210912","1"
"20210904_f5i","20210913","1"
"20210904_f5i_165","20210913","1"
"20210904_f5i_77-701-707-709_no_martedi","20210913","1"
"20210904_f5i_rinforzi_subaffido","20210913","1"
"20210904_sc5","20210913","1"
"20210904_sc5_701-707_no martedi","20210913","1"
"20210904_sc5_sub_FR","20210913","1"
"20210904_f5i","20210914","1"
"20210904_f5i_165","20210914","1"
"20210904_f5i_171-176_cimiteri_no_lun","20210914","1"
"20210904_f5i_rinforzi_subaffido","20210914","1"
"20210904_Ma_i_566","20210914","1"
"20210904_Ma_i_77-701-707-709","20210914","1"
"20210904_Ma_i_sc_701-707-922","20210914","1"
"20210904_sc5","20210914","1"
"20210904_sc5_sub_FR","20210914","1"
"20210904_f5i","20210915","1"
"20210904_f5i_165","20210915","1"
"20210904_f5i_171-176_cimiteri_no_lun","20210915","1"
"20210904_f5i_77-701-707-709_no_martedi","20210915","1"
"20210904_f5i_rinforzi_subaffido","20210915","1"
"20210904_sc5","20210915","1"
"20210904_sc5_701-707_no martedi","20210915","1"
"20210904_sc5_sub_FR","20210915","1"
"20210904_f5i","20210916","1"
"20210904_f5i_165","20210916","1"
"20210904_f5i_171-176_cimiteri_no_lun","20210916","1"
"20210904_f5i_77-701-707-709_no_martedi","20210916","1"
"20210904_f5i_rinforzi_subaffido","20210916","1"
"20210904_sc5","20210916","1"
"20210904_sc5_701-707_no martedi","20210916","1"
"20210904_sc5_sub_FR","20210916","1"
"20210904_f5i","20210917","1"
"20210904_f5i_165","20210917","1"
"20210904_f5i_171-176_cimiteri_no_lun","20210917","1"
"20210904_f5i_77-701-707-709_no_martedi","20210917","1"
"20210904_f5i_rinforzi_subaffido","20210917","1"
"20210904_sc5","20210917","1"
"20210904_sc5_701-707_no martedi","20210917","1"
"20210904_sc5_sub_FR","20210917","1"
"20210904_sa_i","20210918","1"
"20210904_sa_i_130","20210918","1"
"20210904_sa_i_165","20210918","1"
"20210904_sa_i_171-175-176","20210918","1"
"20210904_sa_i_702-708-713","20210918","1"
"20210904_sa_i_707","20210918","1"
"20210904_sa_i_rinforzi_subaffido","20210918","1"
"20210904_1_LUNEDI_INVERNALE_f5i","20210906","1"
"20210904_1_LUNEDI_INVERNALE_f5i_125-126-DISP_notturne","20210906","1"
"20210904_1_LUNEDI_INVERNALE_f5i_151-152-153_notturne","20210906","1"
"20210904_1_LUNEDI_INVERNALE_f5i_40_no Mer_no intermedio","20210906","1"
"20210904_1_LUNEDI_INVERNALE_f5i_40_no Mer_rinforzi_subaffido","20210906","1"
"20210904_1_LUNEDI_INVERNALE_f5i_51_no Mer","20210906","1"
"20210904_1_LUNEDI_INVERNALE_f5i_60-95_no Mar_no intermedio","20210906","1"
"20210904_1_LUNEDI_INVERNALE_f5i_62_no Ven","20210906","1"
"20210904_1_LUNEDI_INVERNALE_f5i_90-91_notturne","20210906","1"
"20210904_1_LUNEDI_INVERNALE_f5i_95_no Mar_rinforzi_subaffido","20210906","1"
"20210904_1_LUNEDI_INVERNALE_f5i_no_intermedio","20210906","1"
"20210904_1_LUNEDI_INVERNALE_f5i_rinforzi_subaffido","20210906","1"
"20210904_1_LUNEDI_INVERNALE_lu_i_55","20210906","1"
"20210904_1_LUNEDI_INVERNALE_lu_i_98","20210906","1"
"20210904_1_LUNEDI_INVERNALE_radiobus","20210906","1"
"20210904_1_LUNEDI_INV_SUB_NON_SCOL_f5i","20210906","1"
"20210904_1_LUNEDI_INV_SUB_NON_SCOL_f5i_77-701-707-709_no_martedi","20210906","1"
"20210904_1_LUNEDI_INV_SUB_NON_SCOL_f5i_rinforzi_subaffido","20210906","1"
"20210904_1_LUNEDI_INV_SUB_NON_SCOL_Lu_i_728","20210906","1"
"20210904_9_COLL_160_LUN-VEN_LINEA M2_f5i_160_M2","20210906","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i","20210906","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i cantiere monumentale","20210906","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i linea 16 PDE BASE","20210906","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i nuovo PDE x notte","20210906","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i vetture accessibili","20210906","1"
"20210904_LV GIUGNO 2020_feriale dal 15/6 2020","20210906","1"
"20210904_2_MARTEDI_INVERNALE_f5i","20210907","1"
"20210904_2_MARTEDI_INVERNALE_f5i_125-126-DISP_notturne","20210907","1"
"20210904_2_MARTEDI_INVERNALE_f5i_151-152-153_notturne","20210907","1"
"20210904_2_MARTEDI_INVERNALE_f5i_40_no Mer_no intermedio","20210907","1"
"20210904_2_MARTEDI_INVERNALE_f5i_40_no Mer_rinforzi_subaffido","20210907","1"
"20210904_2_MARTEDI_INVERNALE_f5i_51_no Mer","20210907","1"
"20210904_2_MARTEDI_INVERNALE_f5i_55_no Lun","20210907","1"
"20210904_2_MARTEDI_INVERNALE_f5i_62_no Ven","20210907","1"
"20210904_2_MARTEDI_INVERNALE_f5i_90-91_notturne","20210907","1"
"20210904_2_MARTEDI_INVERNALE_f5i_98_no Lun_no intermedio","20210907","1"
"20210904_2_MARTEDI_INVERNALE_f5i_no_intermedio","20210907","1"
"20210904_2_MARTEDI_INVERNALE_f5i_rinforzi_subaffido","20210907","1"
"20210904_2_MARTEDI_INVERNALE_ma_i_60-95","20210907","1"
"20210904_2_MARTEDI_INVERNALE_ma_i_95_rinforzi_subaffido","20210907","1"
"20210904_2_MARTEDI_INVERNALE_radiobus","20210907","1"
"20210904_2_MARTEDI_INV_SUB_NON_SCOL_f5i","20210907","1"
"20210904_2_MARTEDI_INV_SUB_NON_SCOL_f5i_728_no_lunedi","20210907","1"
"20210904_2_MARTEDI_INV_SUB_NON_SCOL_f5i_rinforzi_subaffido","20210907","1"
"20210904_2_MARTEDI_INV_SUB_NON_SCOL_Ma_i_77-701-707-709","20210907","1"
"20210904_8_LUN-VEN_INV_Cimiteri_171-176_f5i_171-176_cimiteri_no_lun","20210907","1"
"20210904_9_COLL_160_LUN-VEN_LINEA M2_f5i_160_M2","20210907","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i","20210907","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i cantiere monumentale","20210907","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i linea 16 PDE BASE","20210907","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i nuovo PDE x notte","20210907","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i vetture accessibili","20210907","1"
"20210904_LV GIUGNO 2020_feriale dal 15/6 2020","20210907","1"
"20210904_3_MERCOLEDI_INVERNALE_f5i","20210908","1"
"20210904_3_MERCOLEDI_INVERNALE_f5i_125-126-DISP_notturne","20210908","1"
"20210904_3_MERCOLEDI_INVERNALE_f5i_151-152-153_notturne","20210908","1"
"20210904_3_MERCOLEDI_INVERNALE_f5i_55_no Lun","20210908","1"
"20210904_3_MERCOLEDI_INVERNALE_f5i_60-95_no Mar_no intermedio","20210908","1"
"20210904_3_MERCOLEDI_INVERNALE_f5i_62_no Ven","20210908","1"
"20210904_3_MERCOLEDI_INVERNALE_f5i_90-91_notturne","20210908","1"
"20210904_3_MERCOLEDI_INVERNALE_f5i_95_no Mar_rinforzi_subaffido","20210908","1"
"20210904_3_MERCOLEDI_INVERNALE_f5i_98_no Lun_no intermedio","20210908","1"
"20210904_3_MERCOLEDI_INVERNALE_f5i_no_intermedio","20210908","1"
"20210904_3_MERCOLEDI_INVERNALE_f5i_rinforzi_subaffido","20210908","1"
"20210904_3_MERCOLEDI_INVERNALE_me_i_40","20210908","1"
"20210904_3_MERCOLEDI_INVERNALE_me_i_40_rinforzi_subaffido","20210908","1"
"20210904_3_MERCOLEDI_INVERNALE_me_i_51","20210908","1"
"20210904_3_MERCOLEDI_INVERNALE_radiobus","20210908","1"
"20210904_3_MERCOLEDI_INV_SUB_NON_SCOL_f5i","20210908","1"
"20210904_3_MERCOLEDI_INV_SUB_NON_SCOL_f5i_728_no_lunedi","20210908","1"
"20210904_3_MERCOLEDI_INV_SUB_NON_SCOL_f5i_77-701-707-709_no_martedi","20210908","1"
"20210904_3_MERCOLEDI_INV_SUB_NON_SCOL_f5i_rinforzi_subaffido","20210908","1"
"20210904_8_LUN-VEN_INV_Cimiteri_171-176_f5i_171-176_cimiteri_no_lun","20210908","1"
"20210904_9_COLL_160_LUN-VEN_LINEA M2_f5i_160_M2","20210908","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i","20210908","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i cantiere monumentale","20210908","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i linea 16 PDE BASE","20210908","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i nuovo PDE x notte","20210908","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i vetture accessibili","20210908","1"
"20210904_LV GIUGNO 2020_feriale dal 15/6 2020","20210908","1"
"20210904_4_LUN-VEN_INVERNALE_f5i","20210909","1"
"20210904_4_LUN-VEN_INVERNALE_f5i_125-126-DISP_notturne","20210909","1"
"20210904_4_LUN-VEN_INVERNALE_f5i_151-152-153_notturne","20210909","1"
"20210904_4_LUN-VEN_INVERNALE_f5i_40_no Mer_no intermedio","20210909","1"
"20210904_4_LUN-VEN_INVERNALE_f5i_40_no Mer_rinforzi_subaffido","20210909","1"
"20210904_4_LUN-VEN_INVERNALE_f5i_51_no Mer","20210909","1"
"20210904_4_LUN-VEN_INVERNALE_f5i_55_no Lun","20210909","1"
"20210904_4_LUN-VEN_INVERNALE_f5i_60-95_no Mar_no intermedio","20210909","1"
"20210904_4_LUN-VEN_INVERNALE_f5i_62_no Ven","20210909","1"
"20210904_4_LUN-VEN_INVERNALE_f5i_90-91_notturne","20210909","1"
"20210904_4_LUN-VEN_INVERNALE_f5i_95_no Mar_rinforzi_subaffido","20210909","1"
"20210904_4_LUN-VEN_INVERNALE_f5i_98_no Lun_no intermedio","20210909","1"
"20210904_4_LUN-VEN_INVERNALE_f5i_no_intermedio","20210909","1"
"20210904_4_LUN-VEN_INVERNALE_f5i_rinforzi_subaffido","20210909","1"
"20210904_4_LUN-VEN_INVERNALE_radiobus","20210909","1"
"20210904_4_LUN-VEN_INV_SUB_NON_SCOL_f5i","20210909","1"
"20210904_4_LUN-VEN_INV_SUB_NON_SCOL_f5i_728_no_lunedi","20210909","1"
"20210904_4_LUN-VEN_INV_SUB_NON_SCOL_f5i_77-701-707-709_no_martedi","20210909","1"
"20210904_4_LUN-VEN_INV_SUB_NON_SCOL_f5i_rinforzi_subaffido","20210909","1"
"20210904_sa_i_senza festivo","20210918","1"
"20210904_sa_s","20210918","1"
"20210904_sa_s_165","20210918","1"
"20210904_fes_i_171-172-174-176","20210919","1"
"20210904_fes_i_2g","20210919","1"
"20210904_fes_i_2g_702-713","20210919","1"
"20210904_fes_i_2g_subaff","20210919","1"
"20210904_fes_i_rinforzi_subaffido","20210919","1"
"20210904_8_LUN-VEN_INV_Cimiteri_171-176_f5i_171-176_cimiteri_no_lun","20210909","1"
"20210904_9_COLL_160_LUN-VEN_LINEA M2_f5i_160_M2","20210909","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i","20210909","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i cantiere monumentale","20210909","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i linea 16 PDE BASE","20210909","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i nuovo PDE x notte","20210909","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i vetture accessibili","20210909","1"
"20210904_LV GIUGNO 2020_feriale dal 15/6 2020","20210909","1"
"20210904_5_VENERDI_INVERNALE_f5i","20210910","1"
"20210904_5_VENERDI_INVERNALE_f5i_125-126-DISP_notturne","20210910","1"
"20210904_5_VENERDI_INVERNALE_f5i_151-152-153_notturne","20210910","1"
"20210904_5_VENERDI_INVERNALE_f5i_40_no Mer_no intermedio","20210910","1"
"20210904_5_VENERDI_INVERNALE_f5i_40_no Mer_rinforzi_subaffido","20210910","1"
"20210904_5_VENERDI_INVERNALE_f5i_51_no Mer","20210910","1"
"20210904_5_VENERDI_INVERNALE_f5i_55_no Lun","20210910","1"
"20210904_5_VENERDI_INVERNALE_f5i_60-95_no Mar_no intermedio","20210910","1"
"20210904_5_VENERDI_INVERNALE_f5i_90-91_notturne","20210910","1"
"20210904_5_VENERDI_INVERNALE_f5i_95_no Mar_rinforzi_subaffido","20210910","1"
"20210904_5_VENERDI_INVERNALE_f5i_98_no Lun_no intermedio","20210910","1"
"20210904_5_VENERDI_INVERNALE_f5i_no_intermedio","20210910","1"
"20210904_5_VENERDI_INVERNALE_f5i_rinforzi_subaffido","20210910","1"
"20210904_5_VENERDI_INVERNALE_radiobus","20210910","1"
"20210904_5_VENERDI_INVERNALE_ve_i_62","20210910","1"
"20210904_5_VENERDI_INV_SUB_NON_SCOL_f5i","20210910","1"
"20210904_5_VENERDI_INV_SUB_NON_SCOL_f5i_728_no_lunedi","20210910","1"
"20210904_5_VENERDI_INV_SUB_NON_SCOL_f5i_77-701-707-709_no_martedi","20210910","1"
"20210904_5_VENERDI_INV_SUB_NON_SCOL_f5i_rinforzi_subaffido","20210910","1"
"20210904_8_LUN-VEN_INV_Cimiteri_171-176_f5i_171-176_cimiteri_no_lun","20210910","1"
"20210904_9_COLL_160_LUN-VEN_LINEA M2_f5i_160_M2","20210910","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i","20210910","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i cantiere monumentale","20210910","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i linea 16 PDE BASE","20210910","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i nuovo PDE x notte","20210910","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i vetture accessibili","20210910","1"
"20210904_LV GIUGNO 2020_feriale dal 15/6 2020","20210910","1"
"20210904_6_SABATO_INVERNALE_radiobus","20210911","1"
"20210904_6_SABATO_INVERNALE_sa_i","20210911","1"
"20210904_6_SABATO_INVERNALE_sa_i_125-126_notturne","20210911","1"
"20210904_6_SABATO_INVERNALE_sa_i_151-152-153","20210911","1"
"20210904_6_SABATO_INVERNALE_sa_i_151-152-153_notturne","20210911","1"
"20210904_6_SABATO_INVERNALE_sa_i_38-39","20210911","1"
"20210904_6_SABATO_INVERNALE_sa_i_40-51","20210911","1"
"20210904_6_SABATO_INVERNALE_sa_i_41-53-59-84_mercati","20210911","1"
"20210904_6_SABATO_INVERNALE_sa_i_43-56-58-61_no_rid","20210911","1"
"20210904_6_SABATO_INVERNALE_sa_i_49_no_rid","20210911","1"
"20210904_6_SABATO_INVERNALE_sa_i_50-54-57-94_NO_prenatale","20210911","1"
"20210904_6_SABATO_INVERNALE_sa_i_55","20210911","1"
"20210904_6_SABATO_INVERNALE_sa_i_60_no_rid","20210911","1"
"20210904_6_SABATO_INVERNALE_sa_i_62","20210911","1"
"20210904_6_SABATO_INVERNALE_sa_i_73","20210911","1"
"20210904_6_SABATO_INVERNALE_sa_i_89","20210911","1"
"20210904_6_SABATO_INVERNALE_sa_i_90-91_notturne","20210911","1"
"20210904_6_SABATO_INVERNALE_sa_i_92_no_rid","20210911","1"
"20210904_6_SABATO_INVERNALE_sa_i_95","20210911","1"
"20210904_6_SABATO_INVERNALE_sa_i_98","20210911","1"
"20210904_6_SABATO_INVERNALE_sa_i_notturne","20210911","1"
"20210904_6_SABATO_INVERNALE_sa_i_rinforzi_subaffido","20210911","1"
"20210904_6_SABATO_INV_SUB_NON_SCOL_sa_i","20210911","1"
"20210904_6_SABATO_INV_SUB_NON_SCOL_sa_i_130","20210911","1"
"20210904_6_SABATO_INV_SUB_NON_SCOL_sa_i_702-708-713","20210911","1"
"20210904_6_SABATO_INV_SUB_NON_SCOL_sa_i_728","20210911","1"
"20210904_6_SABATO_INV_SUB_NON_SCOL_sa_i_77-701","20210911","1"
"20210904_6_SABATO_INV_SUB_NON_SCOL_sa_i_rinforzi_subaffido","20210911","1"
"20210904_6_SABATO_INV_SUB_NON_SCOL_sa_i_senza festivo","20210911","1"
"20210904_8_SABATO_INV_Cimiteri_171-175-176_sa_i_171-175-176","20210911","1"
"20210904_INV SABATO BASE 2021_22 e Monument_sa_i","20210911","1"
"20210904_INV SABATO BASE 2021_22 e Monument_sa_i cantiere monumentale","20210911","1"
"20210904_INV SABATO BASE 2021_22 e Monument_sa_i vetture accessibili","20210911","1"
"20210904_SABATO MATTINALE_sabato dal 7 dicembre 2017","20210911","1"
"20210904_7_FESTIVO_INVERNALE_fes_i_125-126-DISP_notturne","20210912","1"
"20210904_7_FESTIVO_INVERNALE_fes_i_151-152-153","20210912","1"
"20210904_7_FESTIVO_INVERNALE_fes_i_151-152-153_no_sab","20210912","1"
"20210904_7_FESTIVO_INVERNALE_fes_i_151-152-153_notturne","20210912","1"
"20210904_7_FESTIVO_INVERNALE_fes_i_2g","20210912","1"
"20210904_7_FESTIVO_INVERNALE_fes_i_38-39-55","20210912","1"
"20210904_7_FESTIVO_INVERNALE_fes_i_41-53-59-84_no_mercato","20210912","1"
"20210904_7_FESTIVO_INVERNALE_fes_i_50-54-57-94_NO_prenatale","20210912","1"
"20210904_7_FESTIVO_INVERNALE_fes_i_61","20210912","1"
"20210904_7_FESTIVO_INVERNALE_fes_i_73","20210912","1"
"20210904_7_FESTIVO_INVERNALE_fes_i_80","20210912","1"
"20210904_7_FESTIVO_INVERNALE_fes_i_90-91-92-93","20210912","1"
"20210904_7_FESTIVO_INVERNALE_fes_i_90-91_notturne","20210912","1"
"20210904_7_FESTIVO_INVERNALE_fes_i_98","20210912","1"
"20210904_7_FESTIVO_INVERNALE_fes_i_notturne","20210912","1"
"20210904_7_FESTIVO_INVERNALE_fes_i_rinforzi_subaffido","20210912","1"
"20210904_7_FESTIVO_INVERNALE_radiobus","20210912","1"
"20210904_7_FESTIVO_INV_SUB_fes_i_2g","20210912","1"
"20210904_7_FESTIVO_INV_SUB_fes_i_2g_702-713","20210912","1"
"20210904_7_FESTIVO_INV_SUB_fes_i_rinforzi_subaffido","20210912","1"
"20210904_8_FESTIVO_INV_Cimiteri_fes_i_171-172-174-176","20210912","1"
"20210904_8_FESTIVO_INV_Cimiteri_fes_i_175","20210912","1"
"20210904_INV FESTIVO BASE 2021_22 e Monument_fes_i_2g","20210912","1"
"20210904_INV FESTIVO BASE 2021_22 e Monument_fes_i_2g cantiere monumentale","20210912","1"
"20210904_INV FESTIVO BASE 2021_22 e Monument_fes_i_2g vetture accessibili","20210912","1"
"20210904_1_LUNEDI_INVERNALE_f5i","20210913","1"
"20210904_1_LUNEDI_INVERNALE_f5i_125-126-DISP_notturne","20210913","1"
"20210904_1_LUNEDI_INVERNALE_f5i_151-152-153_notturne","20210913","1"
"20210904_1_LUNEDI_INVERNALE_f5i_40_no Mer_no intermedio","20210913","1"
"20210904_1_LUNEDI_INVERNALE_f5i_40_no Mer_rinforzi_subaffido","20210913","1"
"20210904_1_LUNEDI_INVERNALE_f5i_51_no Mer","20210913","1"
"20210904_1_LUNEDI_INVERNALE_f5i_60-95_no Mar_no intermedio","20210913","1"
"20210904_1_LUNEDI_INVERNALE_f5i_62_no Ven","20210913","1"
"20210904_1_LUNEDI_INVERNALE_f5i_90-91_notturne","20210913","1"
"20210904_1_LUNEDI_INVERNALE_f5i_95_no Mar_rinforzi_subaffido","20210913","1"
"20210904_1_LUNEDI_INVERNALE_f5i_no_intermedio","20210913","1"
"20210904_1_LUNEDI_INVERNALE_f5i_rinforzi_subaffido","20210913","1"
"20210904_1_LUNEDI_INVERNALE_lu_i_55","20210913","1"
"20210904_1_LUNEDI_INVERNALE_lu_i_98","20210913","1"
"20210904_1_LUNEDI_INVERNALE_radiobus","20210913","1"
"20210904_1_LUNEDI_INV_SUB_f5i","20210913","1"
"20210904_1_LUNEDI_INV_SUB_f5i_77-701-707-709_no_martedi","20210913","1"
"20210904_1_LUNEDI_INV_SUB_f5i_rinforzi_subaffido","20210913","1"
"20210904_1_LUNEDI_INV_SUB_Lu_i_728","20210913","1"
"20210904_1_LUNEDI_INV_SUB_sc3_922_non mar e ven","20210913","1"
"20210904_1_LUNEDI_INV_SUB_sc5","20210913","1"
"20210904_1_LUNEDI_INV_SUB_sc5_701-707_no martedi","20210913","1"
"20210904_9_COLL_160_LUN-VEN_LINEA M2_f5i_160_M2","20210913","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i","20210913","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i cantiere monumentale","20210913","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i linea 16 PDE BASE","20210913","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i nuovo PDE x notte","20210913","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i vetture accessibili","20210913","1"
"20210904_LV GIUGNO 2020_feriale dal 15/6 2020","20210913","1"
"20210904_2_MARTEDI_INVERNALE_f5i","20210914","1"
"20210904_2_MARTEDI_INVERNALE_f5i_125-126-DISP_notturne","20210914","1"
"20210904_2_MARTEDI_INVERNALE_f5i_151-152-153_notturne","20210914","1"
"20210904_2_MARTEDI_INVERNALE_f5i_40_no Mer_no intermedio","20210914","1"
"20210904_2_MARTEDI_INVERNALE_f5i_40_no Mer_rinforzi_subaffido","20210914","1"
"20210904_2_MARTEDI_INVERNALE_f5i_51_no Mer","20210914","1"
"20210904_2_MARTEDI_INVERNALE_f5i_55_no Lun","20210914","1"
"20210904_2_MARTEDI_INVERNALE_f5i_62_no Ven","20210914","1"
"20210904_2_MARTEDI_INVERNALE_f5i_90-91_notturne","20210914","1"
"20210904_2_MARTEDI_INVERNALE_f5i_98_no Lun_no intermedio","20210914","1"
"20210904_2_MARTEDI_INVERNALE_f5i_no_intermedio","20210914","1"
"20210904_2_MARTEDI_INVERNALE_f5i_rinforzi_subaffido","20210914","1"
"20210904_2_MARTEDI_INVERNALE_ma_i_60-95","20210914","1"
"20210904_2_MARTEDI_INVERNALE_ma_i_95_rinforzi_subaffido","20210914","1"
"20210904_2_MARTEDI_INVERNALE_radiobus","20210914","1"
"20210904_2_MARTEDI_INV_SUB_f5i","20210914","1"
"20210904_2_MARTEDI_INV_SUB_f5i_728_no_lunedi","20210914","1"
"20210904_2_MARTEDI_INV_SUB_f5i_rinforzi_subaffido","20210914","1"
"20210904_2_MARTEDI_INV_SUB_Ma_i_77-701-707-709","20210914","1"
"20210904_2_MARTEDI_INV_SUB_Ma_i_sc_701-707-922","20210914","1"
"20210904_2_MARTEDI_INV_SUB_sc5","20210914","1"
"20210904_8_LUN-VEN_INV_Cimiteri_171-176_f5i_171-176_cimiteri_no_lun","20210914","1"
"20210904_9_COLL_160_LUN-VEN_LINEA M2_f5i_160_M2","20210914","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i","20210914","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i cantiere monumentale","20210914","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i linea 16 PDE BASE","20210914","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i nuovo PDE x notte","20210914","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i vetture accessibili","20210914","1"
"20210904_LV GIUGNO 2020_feriale dal 15/6 2020","20210914","1"
"20210904_3_MERCOLEDI_INVERNALE_f5i","20210915","1"
"20210904_3_MERCOLEDI_INVERNALE_f5i_125-126-DISP_notturne","20210915","1"
"20210904_3_MERCOLEDI_INVERNALE_f5i_151-152-153_notturne","20210915","1"
"20210904_3_MERCOLEDI_INVERNALE_f5i_55_no Lun","20210915","1"
"20210904_3_MERCOLEDI_INVERNALE_f5i_60-95_no Mar_no intermedio","20210915","1"
"20210904_3_MERCOLEDI_INVERNALE_f5i_62_no Ven","20210915","1"
"20210904_3_MERCOLEDI_INVERNALE_f5i_90-91_notturne","20210915","1"
"20210904_3_MERCOLEDI_INVERNALE_f5i_95_no Mar_rinforzi_subaffido","20210915","1"
"20210904_3_MERCOLEDI_INVERNALE_f5i_98_no Lun_no intermedio","20210915","1"
"20210904_3_MERCOLEDI_INVERNALE_f5i_no_intermedio","20210915","1"
"20210904_3_MERCOLEDI_INVERNALE_f5i_rinforzi_subaffido","20210915","1"
"20210904_3_MERCOLEDI_INVERNALE_me_i_40","20210915","1"
"20210904_3_MERCOLEDI_INVERNALE_me_i_40_rinforzi_subaffido","20210915","1"
"20210904_3_MERCOLEDI_INVERNALE_me_i_51","20210915","1"
"20210904_3_MERCOLEDI_INVERNALE_radiobus","20210915","1"
"20210904_3_MERCOLEDI_INV_SUB_f5i","20210915","1"
"20210904_3_MERCOLEDI_INV_SUB_f5i_728_no_lunedi","20210915","1"
"20210904_3_MERCOLEDI_INV_SUB_f5i_77-701-707-709_no_martedi","20210915","1"
"20210904_3_MERCOLEDI_INV_SUB_f5i_rinforzi_subaffido","20210915","1"
"20210904_3_MERCOLEDI_INV_SUB_sc3_922_non mar e ven","20210915","1"
"20210904_3_MERCOLEDI_INV_SUB_sc5","20210915","1"
"20210904_3_MERCOLEDI_INV_SUB_sc5_701-707_no martedi","20210915","1"
"20210904_8_LUN-VEN_INV_Cimiteri_171-176_f5i_171-176_cimiteri_no_lun","20210915","1"
"20210904_9_COLL_160_LUN-VEN_LINEA M2_f5i_160_M2","20210915","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i","20210915","1"
"20210904_INV LV BASE 2021_22 notti rim e Mon_f5i cantiere monumentale","20210915","1"
